Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
1,1,1,Atlanta,2,11,75,Y,33.78508,-84.4034,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,25,50,Y,33.75407,-84.34958,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,3,6,72,Y,33.74247,-84.32478,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
1,1,1,Atlanta,2,138,64,N,33.76166,-84.38743,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,2,Atlanta,2,22,75,Y,33.77392,-84.37699,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,2,51,37,N,33.76281,-84.34325,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,2,5,99,Y,33.80195,-84.39431,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,64,90,N,33.82554,-84.36407,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,1,Atlanta,2,43,73,Y,33.77774,-84.35703,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Atlanta,2,11,100,Y,33.74724,-84.36587,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,2,Atlanta,4,65,77,Y,33.76289,-84.38822,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,2,Atlanta,4,31,85,Y,33.79731,-84.40567,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,2,3,Atlanta,6,11,90,N,33.75513,-84.38133,30303,6671,5934,3744,101.1,1.0,0.0,6386,3591,3079,0.8,1350,1393,167152,20708,1329,680,773,239890,17.0,2668.4,5,0.187378204,84.2,8.0,4.5,1.0,1.5,1.6,1.6
2,2,2,Atlanta,4,17,100,Y,33.75076,-84.37058,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,3,67,62,Y,33.78715,-84.35662,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Atlanta,2,111,58,Y,33.74803,-84.36254,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
2,1,1,Atlanta,1,13,75,Y,33.74671,-84.36595,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
2,3,5,Atlanta,7,10,290,Y,33.77518,-84.37286,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
3,4,5,Atlanta,10,19,795,Y,33.76088,-84.36917,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,2,174,45,N,33.76821,-84.40132,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,2,Boston,3,20,99,N,42.34659,-71.10672,2215,25052,26125,21963,147.8,0.8,0.1,32786,10603,14448,0.9,3766,6263,492244,41779,2456,1212,1747,1063516,7.4,10020.8,53,0.528899888,107.4615385,44.87234043,4.788888889,1.188679245,1.32,1.905660377,1.905660377
1,1,1,Atlanta,2,69,54,Y,33.7632,-84.34823,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
2,3,4,Atlanta,6,47,80,Y,33.74061,-84.37945,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,4,6,89,Y,33.73292,-84.35886,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,1,1,Atlanta,2,6,80,Y,33.77191,-84.35327,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
2,2,2,Atlanta,6,8,91,Y,33.73619,-84.33616,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,2,3,Atlanta,5,11,165,Y,33.73446,-84.33376,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,1,1,Atlanta,2,5,125,N,33.77297,-84.3657,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,2,4,37,Y,33.72686,-84.38548,30315,34193,33857,40288,96.4,11.3,0.0,3022,17307,16885,0.7,1085,523,101446,24647,1177,329,824,156424,14.0,13677.2,15,0.10967157,80.6,17.75,4.75,1.533333333,1.733333333,2.333333333,2.333333333
1,1,1,Atlanta,1,12,45,Y,33.75308,-84.34256,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,3,Atlanta,4,62,80,Y,33.76795,-84.36876,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,3,85,115,Y,33.76251,-84.38574,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
2,3,3,Atlanta,5,7,185,Y,33.80816,-84.40515,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,3,59,91,Y,33.82203,-84.36478,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,1,Atlanta,2,3,175,N,33.77021,-84.38403,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,1,2,Atlanta,6,4,53,N,33.7598,-84.36522,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,3,4,Atlanta,8,18,110,Y,33.80666,-84.36779,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,1,Atlanta,2,8,65,Y,33.74434,-84.36517,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
2,2,2,Atlanta,4,19,102,Y,33.82048,-84.36462,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,1,Boston,2,4,79,Y,42.31031,-71.05304,2125,36874,33295,33618,139.2,2.1,0.3,17289,18963,17911,0.7,2513,3056,397125,51744,2062,694,1257,1002069,8.7,14749.6,47,0.318652709,75.59574468,52.4,4.790697674,1.212765957,1.311111111,1.936170213,1.936170213
1,1,1,Atlanta,2,202,50,N,33.77264,-84.37676,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,3,5,Atlanta,10,89,159,N,33.80139,-84.33651,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,3,Atlanta,6,6,100,Y,33.76053,-84.35666,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,4,133,70,Y,33.77607,-84.36932,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,2,8,54,Y,33.77326,-84.38554,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,2,304,89,Y,33.76427,-84.33926,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
2,1,1,Boston,2,11,65,Y,42.36442,-71.12967,2134,17850,21503,21389,144.3,1.3,0.0,13458,9350,8499,0.8,3585,4385,486584,49455,2254,810,1654,361746,4.2,7140.0,144,2.016806723,96.76223776,38.38888889,4.779166667,1.244755245,1.508474576,1.777777778,1.777777778
1,1,2,Atlanta,4,23,110,N,33.79855,-84.40488,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,6,119,Y,33.77636,-84.38609,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,2,2,Atlanta,5,16,299,Y,33.77309,-84.36523,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
3,3,3,Atlanta,6,149,260,Y,33.74892,-84.36652,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
2,3,4,Atlanta,7,70,75,Y,33.73313,-84.38367,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,4,42,160,Y,33.75795,-84.36132,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,2,2,Atlanta,3,9,92,Y,33.75015,-84.36483,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,2,2,Atlanta,4,52,78,Y,33.75532,-84.34098,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
2,2,3,Atlanta,6,6,400,N,33.77622,-84.40686,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
2,3,3,Atlanta,8,121,149,N,33.78856,-84.3775,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,3,5,150,N,33.75869,-84.3229,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
2,3,3,Atlanta,6,11,275,Y,33.76671,-84.36958,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,2,Atlanta,3,27,75,Y,33.77673,-84.35541,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,3,Atlanta,5,35,48,N,33.76301,-84.3876,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,1,Atlanta,2,16,95,Y,33.75162,-84.3138,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
1,1,1,Atlanta,2,91,90,Y,33.74152,-84.37588,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,2,20,92,N,33.80722,-84.40005,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
2,2,3,Atlanta,6,5,375,Y,33.78236,-84.41175,30318,49983,49736,53229,97.5,20.4,0.2,2454,26858,23126,0.9,2681,704,195566,45817,1626,393,1053,192009,7.5,19993.2,18,0.09003061,108.0555556,16.38461538,4.791666667,1.111111111,1.4375,1.777777778,1.777777778
3,3,3,Atlanta,6,36,450,Y,33.77761,-84.37,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Boston,2,126,65,N,42.33839,-71.1515,2135,41094,42780,43887,141.5,2.6,0.2,15597,18525,22567,0.8,3734,4580,483587,59708,2215,772,1655,646082,3.7,16437.6,137,0.833455006,114.9776119,38.95,4.774725275,1.220588235,1.535433071,2.065693431,2.065693431
2,2,3,Atlanta,6,5,95,Y,33.76672,-84.34965,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,2,51,65,Y,33.7437,-84.36948,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
2,1,3,Atlanta,2,32,75,Y,33.73599,-84.34126,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,2,2,Atlanta,4,24,69,N,33.72476,-84.36543,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,2,217,32,Y,33.74072,-84.33711,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,1,1,Atlanta,2,4,110,Y,33.79332,-84.39579,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,3,37,74,Y,33.74138,-84.35582,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,1,2,Atlanta,3,75,60,Y,33.72425,-84.36331,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,1,2,Atlanta,3,32,55,N,33.74806,-84.36714,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,2,40,95,Y,33.79274,-84.3875,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,9,55,Y,33.73365,-84.36152,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,2,58,145,Y,33.78574,-84.35264,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Atlanta,2,7,46,Y,33.73471,-84.38098,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,2,82,50,Y,33.7594,-84.36326,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
2,1,1,Atlanta,2,5,239,Y,33.76761,-84.35929,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
2,2,2,Atlanta,4,7,113,Y,33.73657,-84.32011,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
2,3,6,Atlanta,12,19,199,Y,33.74991,-84.35049,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,2,108,50,Y,33.75379,-84.37104,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,2,2,Atlanta,5,9,71,Y,33.75785,-84.32108,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
1,1,1,Atlanta,2,115,75,Y,33.74926,-84.36498,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,2,2,Boston,6,20,89,N,42.23597,-71.13151,2136,32217,28488,28392,135.7,4.6,0.1,7019,15013,17203,0.6,2412,2132,378035,64691,1997,557,1112,1207546,6.2,12886.8,22,0.170717323,75.09090909,23.52631579,4.861111111,1.090909091,1.45,1.727272727,1.727272727
1,1,1,Atlanta,3,78,79,Y,33.76571,-84.32478,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,2,Atlanta,3,14,100,Y,33.76586,-84.38322,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Brookline,1,9,50,N,42.34058,-71.13183,2134,17850,21503,21389,144.3,1.3,0.0,13458,9350,8499,0.8,3585,4385,486584,49455,2254,810,1654,361746,4.2,7140.0,144,2.016806723,96.76223776,38.38888889,4.779166667,1.244755245,1.508474576,1.777777778,1.777777778
1,1,1,Atlanta,2,26,66,Y,33.77536,-84.34448,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
